category,descrip,name,topics,type,views,views_norm
Housing and Buildings,"Snapshot of the Mayor?s Office of Housing and Community Development (MOHCD) and the Office of Community Investment and Infrastructure (OCII) affordable housing pipeline projects. The projects listed are in the process of development--or are anticipated to be developed--in partnership with non-profit or for-profit developers and financed through city funding agreements, ground leases, disposition and participation agreements and conduit bond financing. The Affordable Housing Pipeline also includes housing units produced by private developers through the Inclusionary Affordable Housing Program. Data reflects all projects as of FY2016-17.",Affordable Housing Pipeline,"['pipeline', 'affordable housing', 'ocii', 'mohcd']",Dataset,994.0,0.00878642965110626
Economy and Community,2013 Downtown Plan Annual Monitoring Report data tables,Downtown Plan Monitoring Report 2013,[],External Link,992.0,0.00876875071820665
Housing and Buildings,"Information on Complaints received by the Fire Department (from the public) for a particular location. Key fields include Complaint Number, Complaint Type, Address, Disposition",Fire Safety Complaints,"['311', 'public complaints', 'fire inspections']",Dataset,987.0,0.008724553385957623
City Management and Ethics,"San Francisco Campaign and Governmental Conduct Code (""S.F. C&GC Code"") sections 1.143(c), 1.152(a)(3), 1.161(b), 1.161.5, and 1.160.5 require persons who make any independent expenditure, electioneering communication, or member communication that clearly identifies a candidate for City elective office or who authorizes, administers or pays for a persuasion poll to file disclosure statements with the Ethics Commission. For detailed instructions, please see Third Party Disclosure Form Regarding Candidates.",Campaign Finance - Summary Of Third Party Disclosure Forms Regarding San Francisco Candidates - Board of Supervisors - District 6 - November 4 2014,"['2014', 'election', 'november', 'candidates', 'disclosure']",Chart,984.0,0.008698034986608209
City Management and Ethics,"San Francisco Campaign and Governmental Conduct Code (""S.F. C&GC Code"") sections 1.143(c), 1.152(a)(3), 1.161(b), 1.161.5, and 1.160.5 require persons who make any independent expenditure, electioneering communication, or member communication that clearly identifies a candidate for City elective office or who authorizes, administers or pays for a persuasion poll to file disclosure statements with the Ethics Commission. For detailed instructions, please see Third Party Disclosure Form Regarding Candidates.","Campaign Finance - Summary of Third Party Disclosure Forms Regarding San Francisco Candidates - November 8, 2011","['election', '2011', 'mayor', 'disclosure', 'third-party']",Filtered View,979.0,0.008653837654359182
City Management and Ethics,,"Total Contributions for Committees Formed to Support or Oppose Measure Measure A - Retiree Health Care Trust Fund - November 5, 2013 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,978.0,0.008644998187909378
City Management and Ethics,,"Campaign Finance Total Public Funds Disbursed Chart - November 4, 2014 Election","['candidates', 'election', 'november', '2014', 'disbursed']",Chart,977.0,0.008636158721459572
City Management and Ethics,"Effective July 26, 2014, City law impose reporting requirements on developers of certain City real estate projects with an estimated construction cost of more than $1,000,000.  Developers must file five forms with the Ethics Commission over the course of about a year disclosing donations to nonprofit organizations that have contacted City officials about their project.  The first form is due within 30 days of certification of an Environmental Impact Report (???EIR??) by a local agency or, if the project relies on a program EIR, within 30 days of the adoption of a final environmental determination under the California Environmental Quality Act.  Disclosure is not required for a residential development project with four or fewer dwelling units. A disclosure report must be completed and filed by the developer of any ???major project.?? A major project is a real estate development project located in the City and County of San Francisco with estimated construction costs exceeding $1,000,000 where either:The Planning Commission or any other local lead agency certifies an Environmental Impact Review (???EIR??) for the project under the California Environmental Quality Act (???CEQA??); or  The project relies on a program EIR and the Planning Department, Planning Commission, or any other local lead agency adopts any final environmental determination under CEQA.  (See below to determine when a final environmental determination is adopted.)A major project does not include a residential development project with four or fewer dwelling units.For purposes of this filing requirement, a ???developer?? includes the individual or entity that is the project sponsor responsible for filing a completed Environmental Evaluation Application (???EEA??) with the Planning Department (or other lead agency) under CEQA.  However, if an individual who signs and submits the EEA will not be responsible for obtaining the entitlements or developing the major project, the developer is instead the individual or entity that is responsible for obtaining such entitlements.A developer must use the SFEC 3500 form to file a total of five reports with the Ethics Commission with respect to each major project.  The first (or initial) report must be filed within 30 days of the date the Planning Commission or any other local lead agency certifies the EIR for that project or, for a major project relying on a program EIR, within 30 days of the date that the Planning Department, Planning Commission, or any other local lead agency adopts a final environmental determination under CEQA.1The developer must also use this form to file four subsequent quarterly reports, beginning with the quarter in which in the initial report is filed.  The due dates for the quarterly reports are:April 15 for the period starting January 1 and ending March 31;July 15 for the period starting April 1 and ending June 30;October 15 for the period starting July 1 and ending September 30; andJanuary 15 for the period starting October 1 and ending December 31.",Disclosure Report Developers of Major City Projects Filings,['major developers city projects non-profits affiliate'],Filtered View,973.0,0.008600800855660352
City Management and Ethics,Directory of Clients of  Lobbyists; there are multiple records if there is more than one Lobbyist for a Client.  This list includes both current and past clients for each lobbyist.Lobbyist clients are disclosed by lobbyists registered with the Ethics Commission on a monthly basis.  This dataset updates automatically every night.,Lobbyist Client Directory,"['directory', 'client', 'lobbyist', 'ethics']",Dataset,972.0,0.008591961389210548
Geographic Locations and Boundaries,San Francisco Basemap Street Centerlines,San Francisco Basemap Street Centerlines,['technology'],Map,972.0,0.008591961389210548
Housing and Buildings,"Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Department of Building Inspection's Permit Tracking and the Planning Department's Project & Permit Tracking System, processed quarterly.",SF Development Pipeline 2016 Q2,"['commercial', 'residential', 'construction', 'development', 'planning']",Dataset,968.0,0.008556603523411328
City Management and Ethics,,"Campaign Finance - Individual Expenditure Ceilings IECs - Board of Supervisors - District 6 - November 4, 2014 Election","['november', 'election', '2014', 'candidate', 'finance']",Chart,964.0,0.008521245657612107
City Management and Ethics,,"Campaign Finance - Public Funds Disbursed - November 8, 2016 Election",['campaign finance dashboard 2016'],Filtered View,962.0,0.008503566724712497
City Management and Ethics,"Effective January 1, 2015, an individual who qualifies as a permit consultant under San Francisco law must register and file quarterly reports with the Ethics Commission.A permit consultant is an individual who receives or is promised compensation to provide permit consulting services on a ???major project?? or a ???minor project,?? including any employee who receives compensation for time spent on permit consulting services. ???Permit consulting services?? means any contact with the Department of Building Inspection, the Entertainment Commission, the Planning Department, or the Department of Public Works to help a permit applicant obtain a permit.  ???Permit consulting services?? do not include simple requests for information which do not otherwise include attempts to help obtain a permit.A ???major project?? is a real estate development project located in the City and County of San Francisco with estimated construction costs exceeding $1,000,000 and which requires a permit issued by the Department of Building Inspection or the Planning Department.   Estimated constructions costs are to be calculated in the same manner used to determine building permit fees under the Building Code. A ???minor project?? is a project located in the City and County of San Francisco which requires a permit issued by the Entertainment Commission.The following individuals are not permit consultants and thus are not required to register or report:-a licensed architect or engineer of record for construction activity allowed or contemplated by the permit, or an employee of that architect or engineer;-a contractor who will be responsible for all construction activity associated with the requested permit, or an employee of that contractor; or-an employee or agent of an organization with tax exempt status under 26 United States Code Section 501(c)(3) communicating on behalf of that organization regarding the development of a project for that organization. Each permit consultant must register with the Ethics Commission no later than five business days after providing permit consulting services.  Quarterly disclosure reports must subsequently be filed with the Ethics Commission.",Permit Consultant Registration and Quarterly Disclosure Reports,"['disclosure', 'quarterly', 'registration', 'permit consultant']",Filtered View,960.0,0.008485887791812885
City Management and Ethics,Cases created since 7/1/2008 with location information,90 Day Cases by District filtered view,[],Filtered View,959.0,0.008477048325363081
City Infrastructure,SF311 cases created since 7/1/2008 with location information,Code Enforcement,[],Filtered View,956.0,0.008450529926013665
City Management and Ethics,,"Total Expenditures for Committees Formed to Support or Oppose Measure A - Retiree Health Care Trust Fund - November 5, 2013 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,956.0,0.008450529926013665
Transportation,This dataset was created to publish information on bicycle parking facilities installed and managed by the SFMTA.,Bicycle Parking (Public),"['sfmta', 'bikes']",Dataset,954.0,0.008432850993114055
Housing and Buildings,"This dataset includes all cases reviewed by the Planning Department. Many cases are related to Building Permits. A Building Permit may produce a number of cases with the Planning Department, for example a single Building Permit may require a Transportation Study case and an Environmental Review case. Some cases are not related to Building Permits, e.g Variances or Conditional Use Authorizations. The type of case can be seen in the Record_Type field. Additional information can be found in the document attached to this dataset under About. It is important to note that older cases (prior to 1 January 1999) were not consistently recorded in this database. Should you wish to analyze trends within this data it is advisable to remove these older cases (those where the entry in the 'Date_Opened' field is older than 1 Jan, 1999). This dataset is updated nightly.
Note: Includes Projects, Entitlements, Cases, Enforcement, Miscellaneous Permits, Zoning Administrator Letters of Determination, Planning Applications",Planning Department Records,"['planning applications', 'shapefile', 'gis', 'cases', 'enforcement']",Map,953.0,0.00842401152666425
City Management and Ethics,,"Campaign Finance - Public Funds Disbursed - November 4, 2014","['candidates', 'election', 'november', '2014', 'disbursed']",Filtered View,952.0,0.008415172060214445
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Total Contributions for Candidate Controlled Committees - Board of Supervisors - District 2 - November 4, 2014 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,951.0,0.00840633259376464
City Infrastructure,"List of dpw maintained street trees including: Planting date, species, and location",StreetTreeList311,['trees'],Filtered View,950.0,0.008397493127314835
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Map of Contributions for Candidate Controlled Committees Grouped by Zip Code - Community College Board - November 6, 2012 Election","['460', 'form', 'fppc', 'contributions', 'monetary']",Map,946.0,0.008362135261515614
Economy and Community,"Consolidated Infant, Pre-K, and K-14 education points for facilities both public and private.
Point features are intended to be located within a building footprint relevant to each site, so that they can be used to select an appropriate building footprint or parcel as seed for any required buffering.
Buffering may be applied when limiting possible sites for certain businesses or specific individuals, whenever these must remain a minimum distance from school locations.
Sources include: cde.ca.gov  State of California Department of Education
City and County Department of Technology, San Francisco Enterprise Geographic Information System Program
Data current as of December 8, 2015",Schools,"['community college', 'child development centers', 'private schools', 'public schools']",Dataset,944.0,0.008344456328616004
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Total Contributions for Candidate Controlled Committees - Board of Education - November 6, 2012 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,939.0,0.00830025899636698
City Management and Ethics,"San Francisco Campaign and Governmental Conduct Code (""S.F. C&GC Code"") sections 1.143(c), 1.152(a)(3), 1.161(b), 1.161.5, and 1.160.5 require persons who make any independent expenditure, electioneering communication, or member communication that clearly identifies a candidate for City elective office or who authorizes, administers or pays for a persuasion poll to file disclosure statements with the Ethics Commission. For detailed instructions, please see Third Party Disclosure Form Regarding Candidates.",Campaign Finance - Summary Of Third Party Disclosure Forms Regarding San Francisco Candidates - November 4 2014,"['2014', 'election', 'november', 'candidates', 'disclosure']",Filtered View,938.0,0.008291419529917174
Housing and Buildings,"Information on Fire Violations issued by the Fire Department for a particular location. Key fields include Violation Number, Violation Type, Address, Fire Code Reference, Violation Date, Violation Status.",Fire Violations,[],Dataset,933.0,0.00824722219766815
Geographic Locations and Boundaries,"The Zoning Districts are a component of the Zoning Map which in turn is a key component of the San Francisco Planning Code. The data is available in GIS Shapefile format.  The .dbf file can be opened in Excel, Access or other spreadsheet or database programs.The official Zoning Map can be found in the San Francisco Planning Code: http://planningcode.sfplanning.org(click on the links under ZONING MAPS on the left navigation column).A PDF map of the Zoning Districts can be found on the Planning Department's Map LibrarySummaries of the Zoning District codes can be found here:http://www.sf-planning.org/index.aspx?page=1580 Data dictionary can be found in the .xml file within the zip",Zoning Districts,"['zoning map', 'shapefile', 'gis', 'permit', 'zoning']",Map,930.0,0.008220703798318733
City Infrastructure,"The Controller's Office's City Services Auditor (CSA) Division has worked with the Department of Public Works (DPW) to develop maintenance standards for streets and sidewalks and schedules and inspect for compliance since July 2004. This data file contains street and sidewalk evaluation results since 7/1/2013 under the new FY12 standards.  Older evaluation results are also available on DataSF but are not comparable due to changes in the way the standards are calculated.You can also access the annual reports in PDF at ""Street Maintenance"" section of http://sfcontroller.org/index.aspx?page=49","DPW Street & Sidewalk Evaluation Results, 7-1-2013 to Present","['street sweeping', 'litter', 'spills', 'leaks', 'grime']",Dataset,929.0,0.00821186433186893
City Management and Ethics,,"Campaign Finance Total Public Funds Disbursed Chart - November 8, 2016 Election",['campaign finance dashboard 2016'],Chart,928.0,0.008203024865419123
Transportation,"Publicly available off-street parking in San Francisco as of September 2011. Find attached a data dictionary, a version of the map as a PDF (symbolized to show garage type and capacity of garage), and a shapefile and CSV of the data. This dataset includes location, capacities, and related details of public parking garages and lots; four parking categories: paid, publicly available (PPA): drive up and pay, typically by the hour or by the day; customer parking only (CPO): typically for businesses or religious institutions; permit holder only (PHO, CGO): i.e. employees only, students only, monthly only; free publicly available (FPA): free off-street parking. The data does not contain off-street residential parking spaces or other unmarked ???private?? parking.",PrivateGarages/Lots,"['garages', 'parking lots', 'parking garages', 'parking', 'sfpark']",Map,923.0,0.008158827533170097
Energy and Environment,"Data measured by weather stations installed by the SFPUC that have wind monitoring located throughout San Francisco and on SFPUC-owned land. Parameters recorded include: wind speed, wind direction, ambient temperature, and solar irradiance.
At this time, the sensors are not being maintained, so current data is not available, only the historic data.",Historic San Francisco Wind Monitoring Data,[],External Link,918.0,0.008114630200921073
Housing and Buildings,"Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Dept of Building Inspection's Permit Tracking and the Planning Department's Case Tracking enterprise databases, processed quarterly.",San Francisco Development Pipeline 2013 Quarter 1,"['real estate', 'commercial', 'housing', 'development', 'pipeline']",Dataset,909.0,0.008035075002872826
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Map of Contributions for Candidate Controlled Committees Grouped by Zip Code - Board of Supervisors District 4 - November 5, 2013","['460', 'form', 'fppc', 'contributions', 'monetary']",Map,909.0,0.008035075002872826
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - 2013 Supervisor Committees - Schedule A - Monetary Contributions,"['460', 'form', 'fppc', 'contributions', 'monetary']",Filtered View,906.0,0.008008556603523412
City Management and Ethics,This tree map shows active General Purpose Committees (PACs) in San Francisco in 2014.  The size of each square represents the committee's percentage of total spending during the calendar by all General Purpose Committees.,Campaign Finance - Active General Purpose Committees Expenditures in 2014,"['460', 'form', 'fppc', 'summary', 'finance']",Chart,896.0,0.007920161939025361
Housing and Buildings,"Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Dept of Building Inspection's Permit Tracking and the Planning Department's Case Tracking enterprise databases, processed quarterly.",San Francisco Development Pipeline 2014 Quarter 3,"['construction', 'housing', 'development', 'pipeline']",Dataset,892.0,0.007884804073226141
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Total Expenditures for Candidate Controlled Committees - City Attorney - November 5, 2013 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,891.0,0.007875964606776335
Health and Social Services,Health care facilities located in San Francisco,Health Care Facilities,[],Dataset,879.0,0.007769891009378674
City Management and Ethics,,Campaign Finance - List of Candidates Running for Office in November 2012 who have Accepted the Voluntary Expenditure Ceiling - Board of Education,"['candidates', 'election', 'november 6 2012', 'voluntary expenditure ceiling', 'finance']",Filtered View,876.0,0.007743372610029259
City Infrastructure,Location and count of trees by block where DPW has a tree maintenance agreement.,List of Blocks Where DPW Has a Tree Maintenance Agreement,"['works', 'public', 'trees', 'agreement', 'maintenance']",Dataset,873.0,0.007716854210679844
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Total Expenditures for Candidate Controlled Committees - Board of Education - November 6, 2012 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,870.0,0.007690335811330428
Transportation,"San Francisco International Airport data on Landings Statistics. Airport data is seasonal in nature, therefore any comparative analyses should be done on a period-over-period basis (i.e. January 2010 vs. January 2009) as opposed to period-to-period (i.e. January 2010 vs. February 2010). It is also important to note that fact and attribute field relationships are not always 1-to-1. For example, Aircraft Landings belonging to United Airlines will appear in multiple attribute fields and are additive, which provides flexibility for the user to derive categorical Aircraft Landings Statistics as desired.",Air Traffic Landings Statistics,"['sfo', 'flights', 'airport', 'airlines', 'landings']",Dataset,867.0,0.0076638174119810125
City Management and Ethics,,"Total Expenditures for Committees Formed to Support or Oppose Measure C - Affordable Housing Trust Fund and Housing Production Incentives - November 6, 2012 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,866.0,0.0076549779455312075
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Ballot Measure Committee Summary Totals, November 4, 2014 Election","['460', 'form', 'fppc', 'summary', 'finance']",Filtered View,862.0,0.007619620079731987
City Management and Ethics,,"Total Contributions for Committees Formed to Support or Oppose Measure E- Business and Tax Regulation Code - Enact Gross Receipts Tax and Phase Out Payroll Expense Act of 2012 - November 6, 2012 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,861.0,0.007610780613282182
Transportation,This data provides information related to actual departure and arrival time of all airline flights arriving and departing out of assigned gates and stands at San Francisco International Airport.  Additional remarks for delayed or cancelled flight operations are included in this dataset. Airport finance and operations collects this data for statistical and billing purposes. The data starts 1/1/2015 and is updated monthly.,SFO Gate and Stand Assignment Information,"['flight', 'airport', 'sfo']",Dataset,860.0,0.007601941146832377
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Campaign Finance - FPPC Form 460 - Schedule A - Monetary Contributions - Board of Supervisors - District 4 - November 4, 2014 Election","['460', 'form', 'fppc', 'contributions', 'monetary']",Filtered View,858.0,0.007584262213932767
Housing and Buildings,"Affordable rental housing developed in partnership with non-profit and private developers and financed through the Mayor?s Office of Housing and Community Development (MOHCD) and the Office of Community Investment and Infrastructure (OCII) through City Funding Agreements, Ground Leases, Disposition & Participation Agreements and Conduit Mortgage Revenue Bond Financing, as of December 31, 2015.",Map of MOHCD's Affordable Rental Portfolio,[],Map,857.0,0.007575422747482962
City Management and Ethics,,"Total Expenditures for Committees Formed to Support or Oppose Measure F - The Water Sustainability and Environmental Restoration Planning Act of 2012 - November 6, 2012 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,856.0,0.007566583281033157
Housing and Buildings,"Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Dept of Building Inspection's Permit Tracking and the Planning Department's Case Tracking enterprise databases, processed quarterly.",San Francisco Development Pipeline 2013 Quarter 4,"['construction', 'housing', 'development', 'pipeline']",Dataset,855.0,0.007557743814583352
City Management and Ethics,"San Francisco Campaign and Governmental Conduct Code (""S.F. C&GC Code"") sections 1.143(c), 1.152(a)(3), 1.161(b), 1.161.5, and 1.160.5 require persons who make any independent expenditure, electioneering communication, or member communication that clearly identifies a candidate for City elective office or who authorizes, administers or pays for a persuasion poll to file disclosure statements with the Ethics Commission. For detailed instructions, please see Third Party Disclosure Form Regarding Candidates.",Campaign Finance - Summary Of Third Party Disclosure Forms Regarding San Francisco Candidates - Board of Supervisors - District 2 - November 4 2014,"['2014', 'election', 'november', 'candidates', 'disclosure']",Chart,853.0,0.007540064881683742
City Management and Ethics,,"Total Expenditures for Committees Formed to Support or Oppose Measure E- Business and Tax Regulation Code - Enact Gross Receipts Tax and Phase Out Payroll Expense Act of 2012 - November 6, 2012 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,845.0,0.007469349150085301
City Management and Ethics,,"Campaign Finance - Individual Expenditure Ceilings IECs - Board of Supervisors - District 2 - November 4, 2014 Election","['november', 'election', '2014', 'candidate', 'finance']",Chart,842.0,0.007442830750735886
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Contributions to Ballot Measure Committees since 2010,"['460', 'form', 'fppc', 'contributions', 'monetary']",Filtered View,820.0,0.007248362488840174
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Map of Contributions for Candidate Controlled Committees Grouped by Zip Code - Board of Supervisors District 3 - November 6, 2012","['460', 'form', 'fppc', 'contributions', 'monetary']",Map,818.0,0.0072306835559405635
Transportation,"Freight routes, major arterials and key secondary arterials used to deliver manufactured goods by truck to San Francisco.","Truck Routes, San Francisco, CA","['phes', 'sfphes', 'sfdph', 'dph', 'department of public health']",External Link,818.0,0.0072306835559405635
City Management and Ethics,"Under S.F. Campaign and Governmental Conduct Code 1.128, a candidate who wishes to accept the voluntary expenditure ceiling must file Form SFEC-128 no later than the August 10, 2012 deadline for filing nomination papers.In a race where at least one candidate has accepted the VEC, all candidates running for office in the same race must file Form SFEC 134(b) within 24 hours of receiving contributions, making expenditures, or having funds that exceed 100 percent of the applicable VEC.In addition, any person other than a candidate committee who makes or incurs expenditures for the purpose of distributing independent expenditures, electioneering communications, or member communications that clearly identify any candidate that equals or exceeds $5,000 per candidate, must within 24 hours of each time it reaches the $5,000 threshold file a Third Party Disclosure Form.","Campaign Finance - Status of Voluntary Expenditure Ceiling (VECs) in November 6, 2012 Election - Board of Education","['election', '2012', 'november 6', 'vec', 'ethics']",Filtered View,817.0,0.007221844089490758
City Management and Ethics,,"Total Expenditures for Committees Formed to Support or Oppose Measure A - Parcel Tax - November 6, 2012 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,816.0,0.007213004623040953
City Management and Ethics,The directory of individual lobbyists contains a list of all lobbyists registered with the San Francisco Ethics Commission.This dataset updates automatically on the 19th of every month.,Map of Lobbyists Registered with the City & County of San Francisco,"['photo', 'firm', 'individual', 'registered', 'directory']",Map,816.0,0.007213004623040953
Housing and Buildings,"Information on Fire Inspections performed at a given location by the Fire Department. Key fields include Inspection Number, Address, Inspection Type, Start DtTm, End Dttm, Disposition",Fire Inspections,"['fire safety', 'building safety', 'fire inspections']",Dataset,815.0,0.007204165156591148
City Management and Ethics,This dataset includes all itemized independent expenditures ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 465 Part 3 Independent Expenditures Made from 2009 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Campaign Finance - FPPC Form 465 - Supplemental Independent Expenditure Report - Part 3 - Independent Expenditures Made - Ballot Measures - November 6, 2012 Election","['465', 'form', 'expenditures', 'independent', 'finance']",Filtered View,805.0,0.007115770492093098
City Management and Ethics,,"Total Contributions for Committees Formed to Support or Oppose Measure A - Parcel Tax - November 6, 2012 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,804.0,0.0071069310256432925
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Campaign Finance - FPPC Form 460 - Schedule A - Monetary Contributions - Board of Supervisors District 4 - November 5, 2013 Election","['460', 'form', 'fppc', 'contributions', 'monetary']",Filtered View,804.0,0.0071069310256432925
Housing and Buildings,"Data includes eviction notices filed with the San Francisco Rent Board per San Francisco Administrative Code 37.9(c). A notice of eviction does not necessarily indicate that the tenant was eventually evicted, so the notices below may differ from actual evictions. Notices are published since January 1, 1997. Please note that there are blank values for neighborhoods that could not be automatically assigned. These counts are automatically derived and there could be errors, please check the source to verify accuracy. The neighborhood boundaries used in this dataset correspond to these: https://data.sfgov.org/d/p5b7-5n3h",Count of Eviction Notices By Analysis Neighborhood and Year,"['eviction notices', 'protected status', 'rent control']",Filtered View,803.0,0.0070980915591934875
City Management and Ethics,,"Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",['campaign finance dashboard 2015'],Filtered View,802.0,0.007089252092743682
Geographic Locations and Boundaries,"The TIGER/Line Files are shapefiles and related database files (.dbf) that are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTDB). The MTDB represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line File is designed to stand alone as an independent data set, or they can be combined to cover the entire nation. Census Blocks are statistical areas bounded on all sides by visible features, such as streets, roads, streams, and railroad tracks, and/or by nonvisible boundaries such as city, town, township, and county limits, and short line-of-sight extensions of streets and roads. Census blocks are relatively small in area; for example, a block in a city bounded by streets. However, census blocks in remote areas are often large and irregular and may even be many square miles in area. A common misunderstanding is that data users think census blocks are used geographically to build all other census geographic areas, rather all other census geographic areas are updated and then used as the primary constraints, along with roads and water features, to delineate the tabulation blocks. As a result, all 2010 Census blocks nest within every other 2010 Census geographic area, so that Census Bureau statistical data can be tabulated at the block level and aggregated up to the appropriate geographic areas.",Census 2010: Tracts for San Francisco,[],Map,801.0,0.0070804126262938765
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Committee Contributions, November 3, 2015 Election","['campaign finance dashboard 2015', '460', 'form', 'fppc', 'contributions']",Filtered View,799.0,0.007062733693394266
City Management and Ethics,,"Total Contributions for Committees Formed to Support or Oppose Measure B - San Francisco Clean and Safe Neighborhood Parks Bond - $195,000,000 - November 6, 2012 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,795.0,0.007027375827595046
Transportation,"All disabled parking spaces as of September 2011. Find attached a data dictionary, a version of the map as a PDF, and a shapefile of the data. Data includes locations and site details; space characteristics, such as space length, side of street the space is located on, curb quality; post ID equivalent, if located in a metered area; date of site visit for available data.",Disabled parking spaces,"['handicapped', 'accessible', 'disabled', 'parking', 'sfpark']",Map,793.0,0.007009696894695436
City Infrastructure,"This data set will cease to be updated on January 6, 2017.  and has been replaced by https://data.sfgov.org/d/sftu-nd43","Street Space Permits aka: DPT Tow Verification List - TO BE DEPRECATED JANUARY 6, 2017","['signs', 'parking', 'space', 'street', 'verification']",Dataset,790.0,0.006983178495346021
