category,descrip,name,topics,type,views,views_norm
Public Safety,"This dataset provides the public with arrest information from the Montgomery County Central Processing Unit (CPU) systems. The data presented is derived from every booking; criminal, civil and motor vehicle entered through CPU. The data is compiled by ?CRIMS?, a respected jail records-management system used by the Montgomery County Corrections and many other law enforcement agencies. To protect arrestee?s privacy, personal information is redacted. Residential addresses are rounded to the nearest hundred block. All data is refreshed on 2 hour basis to reflect any additions or changes. 
-Information that may include mechanical or human error 
-Arrest information [Note: all arrested persons are presumed innocent until proven guilty in a court of law
- Records will be removed after 30 days.
Update Frequency - every 2 hours",Marijuana Arrests Count by City,"['arrestee', 'arrest', 'daily']",Chart,303.0,0.0008541755936943235
Licenses/Permits,"This dataset contains any homeowner in Montgomery County, who operates a home-based business which generates more than five visits to the site per week, or who provides a non-resident employee, must register his or her business with DPS.  In addition, all home-health practitioners and lawn maintenance services are required to register. Update Frequency - Daily",Home Occupation Certificates,"['certificates', 'occupation', 'home']",Dataset,299.0,0.0008428993482330123
Community/Recreation,WSSC completed service alert work-orders published on a monthly basis,Broken Water Main Repairs,['wssc work orders'],Filtered View,297.0,0.0008372612255023568
Transportation,Montgomery County Public Parking Rates,Parking Rates-API,"['spaces', 'lots', 'garages', 'rates', 'parking']",Filtered View,296.0,0.000834442164137029
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",MITE LLC,"['restaurant', 'closures', 'violations', 'inspection', 'food']",Filtered View,296.0,0.000834442164137029
Business,Montgomery County Urban Districts,Urban Districts,"['district', 'urban', 'business', 'geographic', 'map']",Map,295.0,0.0008316231027717012
Community/Recreation,Montgomery County Indoor/Outdoor Swimming Pools,Swimming Pools,"['swim park', 'swimming', 'swimming pool', 'geographic', 'map. technology']",Map,294.0,0.0008288040414063734
Government,"The following dataset is a listing of all active County contracts.  This list is updated daily.  Contract spending information can be found at:  https://data.montgomerycountymd.gov/Finance-Tax-Property/Contract-Spending/wv2m-su7v
Update Frequency:  Daily",Award Solicitations,"['contract', 'procurement', 'contracts']",Filtered View,289.0,0.0008147087345797343
Education,https://gis3.montgomerycountymd.gov/arcgis/rest/services/GDX/school_private_pts/MapServer/0,school_private [arcgis_rest_services_GDX_school_private_pts_MapServer_0],"['education', 'private schools', 'school', 'geographic', 'map']",Map,289.0,0.0008147087345797343
Government,"The MPIA dataset will contain a list of MPIA requests that contain information about the MPIA request as well as a web link to the MPIA response packet created by the owning departments.  Each request will contain the following information:
Requestor First Name
Requestor Last Name
Requestor Organization
Description
Intake (ie email)
Lead Department
Data Owning Departments
Date Response Posted
Who Published the Response
Link to the Response Document(s) on a public Web Site
Update Frequency:  Daily",MPIA review,"['responses', 'request', 'mpia', 'maryland public information act']",Filtered View,287.0,0.0008090706118490787
Health and Human Services,"Age-adjustment mortality rates are rates of deaths that are computed using a statistical method to create a metric based on the true death rate so that it can be compared over time for a single population (i.e. comparing 2006-2008 to 2010-2012), as well as enable comparisons across different populations with possibly different age distributions in their populations (i.e. comparing Hispanic residents to Asian residents).  
Age adjustment methods applied to Montgomery County rates are consistent with US Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS) as well as Maryland Department of Health and Mental Hygiene?s Vital Statistics Administration (DHMH VSA).
PHS Planning and Epidemiology receives an annual data file of Montgomery County resident deaths registered with Maryland Department of Health and Mental Hygiene?s Vital Statistics Administration (DHMH VSA).  
Using SAS analytic software, MCDHHS standardizes, aggregates, and calculates age-adjusted rates for each of the leading causes of death category consistent with state and national methods and by subgroups based on age, gender, race, and ethnicity combinations. Data are released in compliance with Data Use Agreements between DHMH VSA and MCDHHS. This dataset will be updated Annually.",Population Health Measures: Age-Adjusted Mortality Rates-API,"['rates', 'mortality', 'adjusted', 'age', 'measures']",Filtered View,286.0,0.0008062515504837509
Government,The dataset contains a listing of all active and closed Montgomery County solicitations issued in the past 7 years. Data Update Frequency : Daily.,LSBRP Active Solicitations,"['solicitation', 'bid', 'contract', 'business']",Filtered View,284.0,0.0008006134277530954
,"Age-adjustment mortality rates are rates of deaths that are computed using a statistical method to create a metric based on the true death rate so that it can be compared over time for a single population (i.e. comparing 2006-2008 to 2010-2012), as well as enable comparisons across different populations with possibly different age distributions in their populations (i.e. comparing Hispanic residents to Asian residents).  
Age adjustment methods applied to Montgomery County rates are consistent with US Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS) as well as Maryland Department of Health and Mental Hygiene?s Vital Statistics Administration (DHMH VSA).
PHS Planning and Epidemiology receives an annual data file of Montgomery County resident deaths registered with Maryland Department of Health and Mental Hygiene?s Vital Statistics Administration (DHMH VSA).  
Using SAS analytic software, MCDHHS standardizes, aggregates, and calculates age-adjusted rates for each of the leading causes of death category consistent with state and national methods and by subgroups based on age, gender, race, and ethnicity combinations. Data are released in compliance with Data Use Agreements between DHMH VSA and MCDHHS. This dataset will be updated Annually.",Age Adjusted Suicide Rates,"['rates', 'mortality', 'adjusted', 'age', 'measures']",Filtered View,283.0,0.0007977943663877676
Public Safety,"**See the Attachment section in the About menu for a quick start guide***Updated daily postings on Montgomery County?s open data website, dataMontgomery, provide the public with direct access to crime statistic databases - including raw data, mapping and search functions ? of reported County crime. The data presented is derived from reported crimes classified according to Maryland criminal code and documented by approved police incident reports. The data is compiled by ?EJustice?, a respected law enforcement records-management system used by the Montgomery County Police Department and many other law enforcement agencies. To protect victims? privacy, no names or other personal information are released. Residential addresses are rounded to the nearest hundred block. All data is refreshed on a quarterly basis to reflect any changes in status due to on-going police investigation.  Update Frequency : Daily.",Summary of Crimes by Class FY2014-17 YTD,"['arson', 'district', 'assault', 'theft', 'robberies']",Filtered View,283.0,0.0007977943663877676
,https://gis.montgomerycountymd.gov/ArcGIS/rest/services/DOT/Ride_On_busstops/MapServer/0,Ride On Bus Stops,[],Map,282.0,0.0007949753050224398
Technology,"A list of all Montgomery County WiFi Hot Spots.  
Update Frequency:  Quarterly",County Government WiFi Locations,"['internet', 'wifi', 'surf the web', 'cloud', 'www']",Dataset,281.0,0.000792156243657112
Government,The dataset contains a listing of all active and closed Montgomery County solicitations issued in the past 7 years. Data Update Frequency : Daily.,Closed Solicitations by Closing Date DESC,"['solicitation', 'bid', 'contract', 'business']",Filtered View,279.0,0.0007865181209264563
Government,"The following dataset is a listing of all active County contracts.  This list is updated daily.
Update Frequency:  Daily",Montgomery County Homeless Contracts,"['procurement', 'contracts']",Filtered View,279.0,0.0007865181209264563
Education,"Address and Locations of all Public Schools in Montgomery County, MD.",Public Middle Schools Map,['schools'],Map,277.0,0.0007808799981958007
Technology,"U.S. Census Block Groups represents the U.S. Census block groups of the United States in the 50 states, the District of Columbia, and Puerto Rico.",Census Block Groups by Population Density (2012 ACS),"['block groups', 'census']",Map,277.0,0.0007808799981958007
Community/Recreation,,Recreation Summer Camps 2016,[],Data Lens,276.0,0.0007780609368304729
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",2015 Food Inspection Closures,"['closures', 'violations', 'inspection', 'food']",Filtered View,275.0,0.0007752418754651451
Transportation,Montgomery County Public Parking Rates,Silver Spring On Street Parking Rates,"['spaces', 'lots', 'garages', 'rates', 'parking']",Map,274.0,0.0007724228140998173
Government,"The following dataset is a listing of all active County contracts.  This list is updated daily.  Contract spending information can be found at:  https://data.montgomerycountymd.gov/Finance-Tax-Property/Contract-Spending/wv2m-su7v
Update Frequency:  Daily",Non-Profit Contracts,"['contract', 'procurement', 'contracts']",Filtered View,273.0,0.0007696037527344895
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",2015 Facility Closures,"['restaurant', 'closures', 'violations', 'inspection', 'food']",Filtered View,272.0,0.0007667846913691617
Government,The dataset contains a listing of all active and closed Montgomery County solicitations issued in the past 7 years. Data Update Frequency : Daily.,Active Solicitations by Issuance Date DESC,"['solicitation', 'bid', 'contract', 'business']",Filtered View,270.0,0.0007611465686385062
Government,"The following dataset is a listing of all active County contracts.  This list is updated daily.  Contract spending information can be found at:  https://data.montgomerycountymd.gov/Finance-Tax-Property/Contract-Spending/wv2m-su7v
Update Frequency:  Daily",Living Wage Contracts,"['contract', 'procurement', 'contracts']",Filtered View,267.0,0.0007526893845425227
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.",autism,"['services', 'mc311']",Filtered View,264.0,0.0007442322004465393
Public Safety,"This dataset contains traffic violation information from all electronic traffic violations issued in the County.  Any information that can be used to uniquely identify the vehicle, the vehicle owner or the officer issuing the violation will not be published.
Update Frequency:  Daily",parking lot citations,"['electronic issued.', 'violations', 'stop', 'traffic']",Filtered View,262.0,0.0007385940777158837
Transportation,Montgomery County Public Parking Rates,Bethesda On Street Parking rates,"['spaces', 'lots', 'garages', 'rates', 'parking']",Map,258.0,0.0007273178322545726
Government,"This dataset includes a list of classes approved and paid through the County tuition assistance program, including the title and description of the course, the school the course will be taken at, the degree this class curriculum is a part of, the Department and title of the requestor, the dollar amount reimbursed to the employee.",Dollar Spent per School,"['employee', 'reimbuse', 'class curriculum', 'school', 'course']",Filtered View,258.0,0.0007273178322545726
Government,"Pie chart display of all cable complaints filed with the Montgomery County Cable Office in calendar year 2011, by service provider.",2011 Cable Complaints by Service Provider,"['complaints', 'cable']",Chart,257.0,0.0007244987708892448
,Location of all 2012 Election Polling Places (not including Early Voting Centers).,MontgomeryCountyprecincts,"['vote', 'polling place', 'election']",Map,256.0,0.000721679709523917
Community/Recreation,"Community Use of Public Facilities All Facilities.  To reserve a public facility follow this link: http://www.montgomerycountymd.gov/cupf/  and select ""Reserve Facility"" from the  menu on the left side.
This data is updated annually",All Public Facilities Available for Community Use,"['athletic field', 'library', 'regional service center', 'schools', 'reserve']",Dataset,255.0,0.0007188606481585891
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",December inspections,"['restaurant', 'closures', 'violations', 'inspection', 'food']",Filtered View,254.0,0.0007160415867932613
,,ElectricalBusinessLicenses-API,[],Filtered View,252.0,0.0007104034640626057
,https://gis3.montgomerycountymd.gov/arcgis/rest/services/GDX/street_centerline/MapServer/0,Street Centerlines,[],Map,248.0,0.0006991272186012945
Elections,https://gis.montgomerycountymd.gov/ArcGIS/rest/services/Elections/polling_place/MapServer/1,"Overlay Map of MC Election Precincts, Congressional Districts, and Legislative Districts","['vote', 'precinct', 'election precinct', 'geographic', 'map']",Map,247.0,0.0006963081572359667
Elections,"2016 early voting locations in Montgomery County as selected April 12th, 2016, subject to approval by the Maryland State Board of Elections. For more information, see www.777vote.org.",2016 Early Voting Centers,"['elections', 'polling', 'early voting', 'voting']",Dataset,244.0,0.0006878509731399834
Government,The dataset contains a listing of all active and closed Montgomery County solicitations issued in the past 7 years. Data Update Frequency : Daily.,LSBRP Closed Solicitations,"['solicitation', 'bid', 'contract', 'business']",Filtered View,243.0,0.0006850319117746555
Community/Recreation,"Mappable dataset of the parkland in Montgomery County, categorized by owner.  This dataset streams ?live? from M-NCPPC?s servers and is updated daily. Information about each park is available in the following linked fields: Owner-The agency that owns and manages the parkland; Type_-The type of park; Acres-The acreage of the park; and Url-a link to the individual webpage for the park (M-NCPPC only).
https://montgomeryplans.org/arcgis/rest/services/Overlays/Parkland/MapServer/0",Parkland,"['parklands', 'parks', 'mncppc']",Map,243.0,0.0006850319117746555
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.",Ride On Complaints Received by MC311,"['services', 'mc311']",Chart,243.0,0.0006850319117746555
Community/Recreation,"Community Use of Public Facilities All Facilities.  To reserve a public facility follow this link: http://www.montgomerycountymd.gov/cupf/  and select ""Reserve Facility"" from the  menu on the left side.
This data is updated annually",Map - All Public Facilities for Community Use,"['athletic field', 'library', 'regional service center', 'schools', 'reserve']",Map,242.0,0.0006822128504093277
Education,"Address and Locations of all Public Schools in Montgomery County, MD.",Kentlands Schools,['schools'],Map,242.0,0.0006822128504093277
Public Safety,"**See the Attachment section in the About menu for a quick start guide***Updated daily postings on Montgomery County?s open data website, dataMontgomery, provide the public with direct access to crime statistic databases - including raw data, mapping and search functions ? of reported County crime. The data presented is derived from reported crimes classified according to Maryland criminal code and documented by approved police incident reports. The data is compiled by ?EJustice?, a respected law enforcement records-management system used by the Montgomery County Police Department and many other law enforcement agencies. To protect victims? privacy, no names or other personal information are released. Residential addresses are rounded to the nearest hundred block. All data is refreshed on a quarterly basis to reflect any changes in status due to on-going police investigation. 
Data Montgomery allows the public to query the Montgomery County Police Department's database of founded crime. The information contained herein includes all founded crimes reported after July 2013 and entered to-date utilizing Incident Based Reporting (IBR) rules. Please note that under IBR rules multiple offenses may appear as part of a single founded reported incident. Please note that these crime reports are based on preliminary information supplied to the Police Department by the reporting parties. Therefore, the crime data available on this web page may reflect:
-Information not yet verified by further investigation
-Addresses that have been rounded may reflect law --enforcement sites that do not represent the incident location.
-Information that may include attempted and reported crime
-Preliminary crime classifications that may be changed at a later date based upon further investigation
-Information that may include mechanical or human error
-Arrest information [Note: all arrested persons are presumed innocent until proven guilty in a court of law
Update Frequency : Daily.",Bethesda Theft from Auto's,"['arson', 'district', 'assault', 'theft', 'robberies']",Filtered View,242.0,0.0006822128504093277
Government,"This dataset contains  Registration and Activity Reporting information lobbyists have provided. The dollar figures in the far right columns are the total of expenses reported by Registered Lobbyists for the semi-annual period stated at the top of the column.
Update Frequency - Daily.",Lobbying Semi-Annual Activity,"['activity', 'semi annual', 'lobbying']",Dataset,242.0,0.0006822128504093277
Health and Human Services,,2015 Food Inspection Violations,[],Data Lens,241.0,0.0006793937890439999
Public Safety,List of Montgomery County Fire Stations,Fire Station Map,"['station', 'fire and rescue', 'frs', 'mcfrs', 'fire station']",Map,241.0,0.0006793937890439999
Public Safety,https://gis3.montgomerycountymd.gov/arcgis/rest/services/GDX/fire_station_area/MapServer/0,Fire Station Area [arcgis_rest_services_GDX_fire_station_area_MapServer_0],"['911', 'fire', 'fire station', 'geographic', 'map']",Map,241.0,0.0006793937890439999
Public Safety,Update Frequency : Daily.,Silver Spring District - 2015 Auto Theft,"['auto', 'theft', 'car', 'automobile']",Filtered View,241.0,0.0006793937890439999
Public Safety,"**See the Attachment section in the About menu for a quick start guide***Updated daily postings on Montgomery County?s open data website, dataMontgomery, provide the public with direct access to crime statistic databases - including raw data, mapping and search functions ? of reported County crime. The data presented is derived from reported crimes classified according to Maryland criminal code and documented by approved police incident reports. The data is compiled by ?EJustice?, a respected law enforcement records-management system used by the Montgomery County Police Department and many other law enforcement agencies. To protect victims? privacy, no names or other personal information are released. Residential addresses are rounded to the nearest hundred block. All data is refreshed on a quarterly basis to reflect any changes in status due to on-going police investigation.  Update Frequency : Daily.",mckenney hills,"['arson', 'district', 'assault', 'theft', 'robberies']",Filtered View,238.0,0.0006709366049480165
Transportation,,Map of Garage and Lot Locations,[],Map,238.0,0.0006709366049480165
Public Safety,"This dataset contains traffic violation information from all electronic traffic violations issued in the County.  Any information that can be used to uniquely identify the vehicle, the vehicle owner or the officer issuing the violation will not be published.
Update Frequency:  Daily",Timeline Chart for Drivers Using Mobile Device Traffic Violations,"['electronic issued.', 'violations', 'stop', 'traffic']",Chart,237.0,0.0006681175435826887
Government,Pie chart display of all cable complaints filed with the Montgomery County Cable Office in calendar year 2012 by city.,2012 Cable Complaints by City,"['complaints', 'cable']",Chart,237.0,0.0006681175435826887
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
Update Frequency:  Daily",Diet at your Door,"['closures', 'violations', 'inspection', 'food']",Filtered View,236.0,0.0006652984822173609
Elections,https://gis4.montgomerycountymd.gov/arcgis/rest/services/elections/congressional/MapServer/0,Congressional Districts [arcgis_rest_services_elections_congressional_MapServer_0],"['voting', 'congressional district', 'geographic', 'map', 'technology']",Map,236.0,0.0006652984822173609
Government,Rollup of all cable complaints filed with the Montgomery County Cable Office in calendar year 2011.,2011 Cable Complaints Rollup by Service Provider,"['complaints', 'cable']",Filtered View,235.0,0.0006624794208520331
Public Safety,"**See the Attachment section in the About menu for a quick start guide***Updated daily postings on Montgomery County?s open data website, dataMontgomery, provide the public with direct access to crime statistic databases - including raw data, mapping and search functions ? of reported County crime. The data presented is derived from reported crimes classified according to Maryland criminal code and documented by approved police incident reports. The data is compiled by ?EJustice?, a respected law enforcement records-management system used by the Montgomery County Police Department and many other law enforcement agencies. To protect victims? privacy, no names or other personal information are released. Residential addresses are rounded to the nearest hundred block. All data is refreshed on a quarterly basis to reflect any changes in status due to on-going police investigation.  Update Frequency : Daily.",PRA 372 Heat Map,"['arson', 'district', 'assault', 'theft', 'robberies']",Map,235.0,0.0006624794208520331
,"This dataset includes the Fiscal Year* 2014 Council-approved operating budget for Montgomery County. The dataset does not include revenues and agency budget information; each agency, such as Montgomery County Public Schools, maintain their individual budget information. The data can be sorted, filtered, and exported by the following elements: Function (grouping, such as ?Public Safety?), Department, Program, Cost Center (activity within a program), Fund Type , Fund Subtype, Fund Name, Subfund Name, Personnel & Operating Expenses, Object Name, and Account Name. *The 12-month period to which the annual operating and capital budgets and their respective appropriations apply. The Montgomery County fiscal year starts on July 1st and ends on June 30th. Update Frequency: Annually",Budget by Function,"['county budget', 'operating budget', 'budget']",Chart,234.0,0.0006596603594867053
Community/Recreation,"List of all companies licensed by Montgomery County to sell alcoholic beverages to include name, address, and account number.
Update Frequency:  Monthly",Map of Department of Liquor Control Licensees,"['license', 'liquor', 'dining', 'restaurant', 'alcohol']",Map,234.0,0.0006596603594867053
Business,"The dataset includes alcohol violations as a result of sale to minor compliance checks, routine inspections and enforcement efforts.
Update Frequency:  Monthly",dataMontgomery - Alcoholic Beverage License Violations by Facility,"['fines', 'violations', 'license', 'alcohol', 'liquor']",Chart,234.0,0.0006596603594867053
Public Safety,Publish County Crime Data Information on Open Data web site,Crime Data - Timeline of Auto Thefts by City,[],Chart,232.0,0.0006540222367560497
Public Safety,Update Frequency : Daily.,Bethesda District - Map of 2015 Auto Theft,"['bethesda', 'automobile', 'theft', 'auto']",Map,232.0,0.0006540222367560497
Government,,Published Datasets,[],Filtered View,232.0,0.0006540222367560497
Public Safety,Update Frequency : Daily.,Graph of 2015 YTD Aggravated Assaults by District,"['assaults', 'aggravated']",Chart,231.0,0.000651203175390722
Education,"Address and Locations of all Public Schools in Montgomery County, MD.",Public HS,['schools'],Map,231.0,0.000651203175390722
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",Food Protected from Contamination - 20895 by City,"['closures', 'violations', 'inspection', 'food']",Chart,230.0,0.0006483841140253941
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.",MC311 DHCA Code Enforcement SRs by Month,"['services', 'mc311']",Chart,230.0,0.0006483841140253941
Public Safety,Update Frequency : Daily.,Bethesda District - Map of 2015 Aggravated Assaults,"['bethesda', 'aggravated', 'assault']",Map,229.0,0.0006455650526600663
Education,"Address and Locations of all Public Schools in Montgomery County, MD.",mc schools,['schools'],Filtered View,227.0,0.0006399269299294107
Licenses/Permits,"This dataset contains any homeowner in Montgomery County, who operates a home-based business which generates more than five visits to the site per week, or who provides a non-resident employee, must register his or her business with DPS.  In addition, all home-health practitioners and lawn maintenance services are required to register. Update Frequency - Daily",Home Occupation Certificates - API,"['certificates', 'occupation', 'home']",Filtered View,227.0,0.0006399269299294107
Licenses/Permits,"Data for all Public Right of Way Permit applications, including status and work performed.  Update Frequency:  Daily",DPS Public right of Way Permit Applications,"['residential', 'right of way', 'permit']",Chart,226.0,0.0006371078685640829
,"This dataset includes the Fiscal Year* 2013 Council-approved operating budget for Montgomery County.  The dataset does not include revenues and agency budget information; each agency, such as Montgomery County Public Schools, maintain their individual budget information.   The data can be sorted, filtered, and exported by the following elements:  Function (grouping, such as ?Public Safety?), Department, Program, Cost Center (activity within a program), Fund Type , Fund Subtype, Fund Name, Subfund Name, Personnel & Operating Expenses, Object Name, and Account Name.
*The 12-month period to which the annual operating and capital budgets and their respective appropriations apply.  The Montgomery County fiscal year starts on July 1st and ends on June 30th.",Moco Budget,"['fiscal year', 'county budget', 'operating budget', 'budget']",Chart,225.0,0.0006342888071987551
Education,"This dataset includes a list of classes approved and paid through the County tuition assistance program, including the title and description of the course, the school the course will be taken at, the degree this class curriculum is a part of, the Department and title of the requestor, the dollar amount reimbursed to the employee.",Dollar Spent per Department,"['employee', 'reimbuse', 'class curriculum', 'school', 'course']",Filtered View,224.0,0.0006314697458334273
