category,descrip,name,topics,type,views,views_norm
Police,"This dataset only includes Police Incidents reported from the previous calendar day, which is updated every day at 11AM, provided by City of Raleigh Police Department.  Column Heading = Code of Incident Type LCR DESC Column Heading = Description of Incident Type
For the full dataset of all Police Incidents since 2005: https://data.raleighnc.gov/Police/Police-Incident-Data-All-Dates-Master-File/csw9-dd5k",Today's Police Incidents,"['crime', 'crime reports', 'incident', 'police incident', 'police']",Map,266.0,0.024480029449659487
Police,"Daily Police Incident, which is updated every day at 11AM",Daily Snapshot: Part 1 Count by Incident in Raleigh,[],Chart,266.0,0.024480029449659487
Fire,https://maps.raleighnc.gov/arcgis/rest/services/Services/OpenData/MapServer/5,Fire Station Locations with Flyout Details,['fire stations'],Map,264.0,0.024295969077857537
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,FY14 Adopted Budgets Wages and Benefits by Acct Type,[],Filtered View,263.0,0.024203938891956562
Budget and Management Services,"All adopted expense budgets from FY2012 through the latest, most current FY. Started in FY2017, this was implemented to conserve space and to ensure that the data is presented in a consistent manner.",Master City Of Raleigh Adopted Expense Budgets -- FY2012 Thru Current FY,"['adopted', 'expense', 'budget']",Dataset,261.0,0.024019878520154612
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,City Manager FY14 Adopted - Column Chart,[],Chart,260.0,0.023927848334253637
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Parks Highway Maint FY14 Adopted - Column Chart,[],Chart,259.0,0.023835818148352658
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,PRCR - Recreation FY15 Adopted - Column Chart,[],Chart,257.0,0.023651757776550708
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Accessible Raleigh Transit FY14 Adopted - Column Chart,[],Chart,256.0,0.023559727590649733
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Rccc/Pac Special Events FY14 Adopted - Donut Chart,[],Chart,256.0,0.023559727590649733
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Transit Operations FY14 Adopted - Bubble Chart,[],Chart,255.0,0.023467697404748758
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Public Affairs-RTN FY14 Adopted - Column Chart,[],Chart,253.0,0.023283637032946808
Sustainability,https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/34 - ESRI ARCGIS,Bi-Weekly Recycling Phases - City of Raleigh,[],Map,253.0,0.023283637032946808
Sustainability,https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/49,Major Watersheds - City of Raleigh and Surrounding Areas,[],Map,253.0,0.023283637032946808
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Office of Sustainability FY15 Adopted - Column Chart,[],Chart,252.0,0.02319160684704583
Fiscal Year 2015 Proposed to Council,"The FY15 information is only for operating funds (not capital), and just expenditure data. The totals are also inclusive of interfund transfers, meaning if someone tries to sum all the data in a year, it won?t match the published net budget total.",FY14 Adopted and FY15 Proposed Budget by Division - Column Chart - POLICE,[],Chart,252.0,0.02319160684704583
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Walnut Creek Amphitheatre FY15 Adopted - Tree Map,[],Chart,251.0,0.023099576661144854
Housing,"The system provides a mini-documentation of the development of the FY 2010 Section 8 Income Limits for any area of the country selected by the user. The user is provided a tooltip containing the name of the county, its median Income and the various 4 person Income limits like Very-Low Income (50%), Extremely-Low Income (30%), and Low Income (80%). County level summary of housing problems of low income households for 2009",Wake County Number of LI Households,[],Filtered View,251.0,0.023099576661144854
Urban Planning,"Filtered version of our master Building Permit dataset which only includes permits that have not been issued yet. 
It covers construction related permits related to buildings from the year 2000 to the current date. Dataset is updated daily. This dataset does NOT include plumbing, electrical, mechanical, right of way, grading or other types of permits.
Improvements to this dataset include alignment with a national data standards called BLDS, including additional fields related to contractors.",Pending Building Permits - Official,"['property', 'new buildings', 'blds', 'construction', 'planning']",Filtered View,251.0,0.023099576661144854
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Purchasing FY14 Adopted - Column Chart,[],Chart,249.0,0.022915516289342904
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Solid Waste Recycling FY14 Adopted - Column Chart,[],Chart,247.0,0.022731455917540954
Police,"This is the City of Raleigh Police Incident Data for 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014.
LCR Column Heading = Code of Incident Type
LCR DESC Column Heading = Description of Incident Type",Police Incident Master - Year and Count,[],Filtered View,246.0,0.02263942573163998
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,PRCR - Parks - Urban Trees FY15 Adopted - Column Chart,[],Chart,245.0,0.022547395545739004
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Budget & Management Services FY15 Adopted - Column Chart,[],Chart,245.0,0.022547395545739004
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Inspections FY14 Adopted - Bubble Chart,[],Chart,245.0,0.022547395545739004
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,PRCR - Parks -Park Maintenance FY15 Adopted - Column Chart,[],Chart,245.0,0.022547395545739004
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Treasury Office FY14 Adopted - Column Chart,[],Chart,241.0,0.0221792748021351
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Solid Waste Residential Collec FY14 Adopted - Column Chart,[],Chart,241.0,0.0221792748021351
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,City Council FY15 Adopted - Column Chart,[],Chart,241.0,0.0221792748021351
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,PRCR - Recreation - School Based FY15 Adopted - Column Chart,[],Chart,240.0,0.022087244616234125
Government,"The Geoportal provides geodata which can be searched or browsed by subject area to find an online map on specific topic and online data services. In some cases, geodata may be downloaded or used in other applications.",City of Raleigh Open Geoportal,"['map', 'maps', 'geodata', 'geoportal', 'geo']",External Link,240.0,0.022087244616234125
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Public Works FY15 Adopted - Column Chart,[],Chart,239.0,0.02199521443033315
Police,"Visual with the district name.
https://maps.raleighnc.gov/arcgis/rest/services/Services/PortalServices/MapServer/3",Police District [arcgis_rest_services_Services_PortalServices_MapServer_3],"['districts', 'police district']",Map,237.0,0.021811154058531197
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,City Attorney FY15 Adopted - Column Chart,[],Chart,237.0,0.021811154058531197
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,City Clerk FY14 Adopted - Column Chart,[],Chart,235.0,0.021627093686729246
Urban Planning,"This dataset includes basic information for all submitted development plans that are approved or under review. Development plans include Master Plans, Subdivision, Site Plans, Administrative Site Review, and Group Housing plans.
To find actual copies of recent submitted plans copy and paste this URL: http://bit.ly/raldevplans
For additional reports and searches, you can visit Raleigh's online development center: http://onlinedevcenter.raleighnc.gov/DevServices/OnlineDevCenterHome.aspx",DevPlans_Approved,"['real estate', 'devplans', 'development plans']",Filtered View,235.0,0.021627093686729246
Budget and Management Services,"The 5-year Capital Improvement Plan projects was approved by City Council June 20, 2016, after its proposal by the City Manager's Office May 17, 2016 with minor changes.",Adopted FY17 Capital Projects,"['adopted', 'fy 17', 'fy 2017', 'fy2017', 'fy17']",Dataset,233.0,0.021443033314927296
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,PU Capital Improvement Mgmt FY15 Adopted - Column Chart,[],Chart,232.0,0.02135100312902632
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Fire Training FY15 Adopted - Column Chart,[],Chart,231.0,0.021258972943125346
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Public Utilities-Spec Appropri FY14 Adopted - Column Chart,[],Chart,229.0,0.021074912571323393
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Parking Operations FY15 Adopted - Column Chart,[],Chart,229.0,0.021074912571323393
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Accessible Raleigh Transit FY15 Adopted - Column Chart,[],Chart,228.0,0.020982882385422418
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Special Appropriations FY15 Adopted - Tree Map,[],Chart,228.0,0.020982882385422418
Fiscal Year 2016 Proposed to Council,The City of Raleigh's fiscal year 2016 proposed with fiscal year 2015 adopted budgets as a comparison. The final adopted 2016 budget will be voted on in a June council meeting.,FY16 Proposed Budget Tree Map,[],Chart,227.0,0.020890852199521442
Fiscal Year 2015 Proposed to Council,"The FY15 information is only for operating funds (not capital), and just expenditure data. The totals are also inclusive of interfund transfers, meaning if someone tries to sum all the data in a year, it won?t match the published net budget total.",FY14 Adopted and FY15 Proposed Budget by Division - Column Chart - Street,[],Chart,227.0,0.020890852199521442
,A GIS layer of Wake County Census tracts.,Wake Census Tracts 2010,"['census', 'wake']",Map,226.0,0.020798822013620467
Fiscal Year 2017 Proposed to Council,"Capital Improvement Plan projects proposed to City Council by the City Manager's Office May 17, 2016 for approval.",Unmapped Capital Project Categories - Proposed FY17,"['capital projects', 'fy17', 'cip', 'capital budget']",Filtered View,225.0,0.020706791827719492
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,City Clerk FY15 Adopted - Column Chart,[],Chart,224.0,0.020614761641818517
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Payroll FY15 Adopted - Column Chart,[],Chart,224.0,0.020614761641818517
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,PU Water Plant FY15 Adopted - Column Chart,[],Chart,224.0,0.020614761641818517
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,FY13 and FY14 Budget Salaries by Account Desc,[],Filtered View,223.0,0.020522731455917542
Urban Planning,"Filtered version of our master Building Permit dataset which only includes permits that have not been issued yet. 
It covers construction related permits related to buildings from the year 2000 to the current date. Dataset is updated daily. This dataset does NOT include plumbing, electrical, mechanical, right of way, grading or other types of permits.
Improvements to this dataset include alignment with a national data standards called BLDS, including additional fields related to contractors.",Pending Building Permits Map,"['property', 'new buildings', 'blds', 'construction', 'planning']",Map,223.0,0.020522731455917542
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Office of Emerg Mgmt & Spec Ev FY15 Adopted - Column Chart,[],Chart,222.0,0.020430701270016567
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,City Manager FY15 Adopted - Column Chart,[],Chart,221.0,0.02033867108411559
Urban Planning,"This dashboard shows basic information for all submitted development plans that are approved or under review. Development plans include Master Plans, Subdivision, Site Plans, Administrative Site Review, and Group Housing plans. Actual copies of submitted and approved plans can be found in the table below for each record. Or,?search here to find copies of recent submitted development plans.?Issued and Pending Permits?can be explored on a different dashboard.?For additional reports and searches, you can?visit Raleigh's online development center.",Development Plans Dashboard,[],Data Lens,221.0,0.02033867108411559
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Special Appropriations FY14 Adopted - Column Chart,[],Chart,220.0,0.020246640898214614
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Non-Departmental FY15 Adopted - Column Chart,[],Chart,220.0,0.020246640898214614
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Public Utilities Admin FY15 Adopted - Column Chart,[],Chart,220.0,0.020246640898214614
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Resource Recovery FY15 Adopted - Tree Map,[],Chart,216.0,0.019878520154610713
Census,"Wake County visualization only; no data provided by source
https://maps.raleighnc.gov/arcgis/rest/services/Census/MapServer/0",Census Tracts 2010,"['tracts', 'wake', 'census']",Map,215.0,0.01978648996870974
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Human Service Agencies FY15 Adopted - Column Chart,[],Chart,215.0,0.01978648996870974
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Inspections FY15 Adopted - Column Chart,[],Chart,214.0,0.01969445978280876
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Public Affairs FY15 Adopted - Column Chart,[],Chart,213.0,0.019602429596907785
Permits,Permits - Other than building,"Non-Building Permits from 2015 (Mech, Plumb, Other)","['row', 'mechanical', 'plumbing', 'electrical', 'construction']",Filtered View,213.0,0.019602429596907785
Urban Planning,"This is a copy of our official COR Building Permit data - https://data.raleighnc.gov/d/xce4-kemu - but only showing data from 2013 to present. These permits cover construction related permits related to buildings and includes non-construction inspections. Dataset is updated daily. This dataset does not include plumbing, electrical, mechanical, right of way, grading or other types of permits.","Building Permits - Non-Residential - BLDS (1H, 2016) - Strategic Plan KPI","['construction', 'buildings', 'permits', 'building permit']",Filtered View,213.0,0.019602429596907785
Urban Planning,"Outline and name of Townships in Wake County
https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/26",Townships - Wake County,"['wake', 'townships']",Map,213.0,0.019602429596907785
Urban Planning,"Explore COR Building Permit data from 2000 to the current date, which covers construction related permits related to buildings. Dataset is updated daily. This dataset does not include plumbing, electrical, mechanical, right of way, grading or other types of permits.",Building Permits - New Residential - Completed,"['blds', 'permits', 'building permits']",Filtered View,212.0,0.01951039941100681
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Public Utilities-Spec Appropri FY15 Adopted - Column Chart,[],Chart,211.0,0.019418369225105835
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Treasury Office FY15 Adopted - Column Chart,[],Chart,210.0,0.01932633903920486
Government,The Public Affairs department maintains the Public Meetings calendar. Meeting cancellations are also noted on the calendar.,Public Meetings Calendar (2016),"['public meetings', 'calendar', 'public affairs', 'meetings']",Filtered View,209.0,0.019234308853303884
Census,"Visualization only; no data supplied by source.
https://maps.raleighnc.gov/arcgis/rest/services/Census/MapServer/1",Census Block Groups 2010,"['block', 'census']",Map,208.0,0.01914227866740291
Urban Planning,"This dataset is meant to replace our previous COR Building Permit data created in 2014 found here- https://data.raleighnc.gov/d/hk3n-ieai .  Like the previous dataset it covers 2000 to the current date, which covers construction related permits related to buildings and includes non-construction inspections. Dataset is updated daily. This dataset does not include plumbing, electrical, mechanical, right of way, grading or other types of permits.
Improvements to this dataset include alignment with a national data standards called BLDS, including additional fields related to contractors.",Building Permits - Filtered,"['property', 'new buildings', 'blds', 'construction', 'planning']",Filtered View,208.0,0.01914227866740291
Government,"2014 data. District number, name, party and website at time of posting,
https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/2",Wake County State Senate Districts [arcgis_rest_services_Services_ServicesIMaps_MapServer_2],"['2014', 'senate', 'wake']",Map,207.0,0.019050248481501934
Fiscal Year 2016 Proposed to Council,The City of Raleigh's fiscal year 2016 proposed with fiscal year 2015 adopted budgets as a comparison. The final adopted 2016 budget will be voted on in a June council meeting.,FY16 Proposed Budget Comparison to FY15 Adopted by Division - Bar Chart,"['fy2016', 'fy16', 'budget', 'fiscal', '2016']",Chart,206.0,0.018958218295600956
Public Safety,"Visual boundaries and District numbers, No other data provide by source.
https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/41",Raleigh Fire Response Districts [arcgis_rest_services_Services_ServicesIMaps_MapServer_41],"['districts', 'response', 'fire']",Map,206.0,0.018958218295600956
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Treasury Office - FY2014 Tree Map by Account Type,[],Chart,205.0,0.01886618810969998
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Police Administrative Services FY15 Adopted - Column Chart,[],Chart,205.0,0.01886618810969998
Urban Planning,"HUD's Real Estate Assessment Center conducts physical property inspections of properties that are owned, insured or subsidized by HUD, including public housing and multifamily assisted housing. About 20,000 such inspections are conducted each year to ensure that assisted families have housing that is decent, safe, sanitary and in good repair. This page provides a full historical view of the results of those inspections, providing point-in-time property scores. Results are available for download as a comma-delimited dataset. Separate datasets are available for public housing and for multifamily assisted properties. The results represent the inspections conducted from 2001 through January 2015. The dataset includes property identifiers and location information.
Detailed descriptions of the inspection processes can be found in Federal Register notices 66 FR 59084 for public housing and 65 FR77230 for Office of Housing programs.
Making these inspection details available will enable researchers, advocacy groups and the general public to 
* better understand the physical condition of the HUD-assisted housing stock, as well as changes in the stock over time; 
* hold providers accountable for housing quality; and 
* plan for future affordable housing needs.",Multifamily Physical Inspection Scores 2013-2016,"['public housing', 'inspections', 'housing', 'hud']",Dataset,204.0,0.018774157923799006
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,PU Water Distribution FY15 Adopted - Column Chart,[],Chart,204.0,0.018774157923799006
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Fire Operations FY15 Adopted - Column Chart,[],Chart,203.0,0.01868212773789803
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Development Services FY15 Adopted - Column Chart,[],Chart,202.0,0.018590097551997056
Infrastructure,"Broadband availability data submitted to the National Telecommunications and Information  Administration (NTIA) on October 1, 2013 from State Broadband Initiative grantees in every state, Territory and the District of Columbia. This data is current as of June 30, 2013. For more information regarding the Grantees please visit http://www2.ntia.doc.gov/SBDD",Broadband City Comparison: Raleigh and Wilson,[],Map,200.0,0.018406037180195105
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Stormwater Management FY15 Adopted - Tree Map,[],Chart,200.0,0.018406037180195105
Police,"Daily Police Incidents, which is updated every day at 11AM, provided by City of Raleigh Police Department",Health-daily-views,[],Map,200.0,0.018406037180195105
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Solid Waste Recycling FY15 Adopted - Column Chart,[],Chart,197.0,0.018129946622492177
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Internal Audit Office FY15 Adopted - Column Chart,[],Chart,197.0,0.018129946622492177
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Fire-Hazmat Operations FY15 Adopted - Column Chart,[],Chart,192.0,0.0176697956929873
Urban Planning,"Explore COR Building Permit data from 2000 to the current date, which covers construction related permits related to buildings. Dataset is updated daily. This dataset does not include plumbing, electrical, mechanical, right of way, grading or other types of permits.",Building Permits - New Residential by Month - Official,"['blds', 'permits', 'building permits']",Filtered View,192.0,0.0176697956929873
Public Safety,"Fire Incident Data from January 1, 2007 through the most currently released data. Data is currently scheduled for release by the 5th of the current month for the previous month.
Attached below is a PDF with all of the codes and an explanation of them. The CoR FD excludes incident types of 300 through 399 and type 661 because of the calls being EMS related and our concerns for privacy.",Fire Incidents - 2015,"['incident', 'fire']",Filtered View,190.0,0.017485735321185348
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Information Technology Admin FY15 Adopted - Column Chart,[],Chart,190.0,0.017485735321185348
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Purchasing FY15 Adopted - Column Chart,[],Chart,189.0,0.017393705135284373
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Police Field Operations FY15 Adopted - Column Chart,[],Chart,188.0,0.017301674949383398
Fiscal Year 2016,The City of Raleigh's fiscal years 2012 - 2016 adopted revenue budgets. The final adopted 2016 budget was voted on and passed in the June 16th council meeting.,FY12 - FY16 City Of Raleigh Adopted Revenues Budgets - Comparison Column Chart,"['adopted', 'fy16', '2016', 'revenues', 'revenue']",Chart,186.0,0.017117614577581448
Budget and Management Services,The City of Raleigh's fiscal years 2012 - 2017 adopted revenue budgets. The final adopted 2017 budget was voted on and passed in the June 20th council special session.,FY12 - FY17 City Of Raleigh Adopted Revenues Budgets,"['fy 17', 'fy 2017', 'fy2017', 'adopted', 'fy17']",Dataset,186.0,0.017117614577581448
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Finance Administration FY15 Adopted - Column Chart,[],Chart,185.0,0.017025584391680473
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Accounting & Fin Reporting FY15 Adopted - Column Chart,[],Chart,184.0,0.016933554205779494
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Transit Operations FY15 Adopted - Donut Chart,[],Chart,183.0,0.01684152401987852
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,IT Enterprise Infrastructure M FY15 Adopted - Column Chart,[],Chart,183.0,0.01684152401987852
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Revenue FY15 Adopted - Column Chart,[],Chart,183.0,0.01684152401987852
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Revenue FY15 Adopted - Tree Map,[],Chart,182.0,0.016749493833977544
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,IT Application Support FY15 Adopted - Column Chart,[],Chart,181.0,0.01665746364807657
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Neighborhood Code Enforcement FY15 Adopted - Column Chart,[],Chart,179.0,0.01647340327627462
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,PRCR - F&O - Park Fac Maint FY15 Adopted - Column Chart,[],Chart,178.0,0.016381373090373644
Neighborhoods,"Visual only. No other information provided by data source.
https://maps.raleighnc.gov/arcgis/rest/services/Services/OpenData/MapServer/13",Historic Overlay District,"['districts', 'historic']",Map,177.0,0.01628934290447267
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,RCC/PAC Special Events FY15 Adopted - Tree Map,[],Chart,177.0,0.01628934290447267
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Solid Waste Recycling FY15 Adopted - Tree Map,[],Chart,176.0,0.01619731271857169
Urban Planning,"This is a copy of our official COR Building Permit data - https://data.raleighnc.gov/d/xce4-kemu - but only showing data from 2013 to present. These permits cover construction related permits related to buildings and includes non-construction inspections. Dataset is updated daily. This dataset does not include plumbing, electrical, mechanical, right of way, grading or other types of permits.",Building Permits - Non-Residential - BLDS (2014) - QC Active Projects,"['construction', 'buildings', 'permits', 'building permit']",Filtered View,175.0,0.016105282532670715
Fire,"Fire Station Locations
https://maps.raleighnc.gov/arcgis/rest/services/Services/OpenData/MapServer/5",Fire Station Locations in Raleigh,['fire stations'],Map,174.0,0.01601325234676974
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,PW-Safelight FY15 Adopted - Column Chart,[],Chart,173.0,0.015921222160868765
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,IT Strategy & Planning FY15 Adopted - Column Chart,[],Chart,173.0,0.015921222160868765
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,FY14 and FY15 Adopted Budgets - Comparative By Account Type,[],Chart,173.0,0.015921222160868765
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Street Maintenance FY15 Adopted - Donut Chart,[],Chart,173.0,0.015921222160868765
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Arts Appropriations FY15 Adopted - Column Chart,[],Chart,173.0,0.015921222160868765
Urban Planning,"This dataset includes all pending and approved permits related to buildings, as well as non-construction inspections permits. Dataset is updated daily at 5:30pm. This dataset does not include plumbing, electrical, mechanical, right of way, grading or other types of permits.
Improvements to this dataset include alignment with a national data standards called BLDS, including additional fields related to contractors.
This dataset replaced the previous COR Building Permit dataset created in 2014 found here: https://data.raleighnc.gov/d/hk3n-ieai",Commercial Building Permits,"['property', 'new buildings', 'blds', 'construction', 'planning']",Filtered View,172.0,0.01582919197496779
Urban Planning,"Boundaries with jurisdiction flyout.
https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/25",Wake County Planning Jurisdictions (ETJ) [arcgis_rest_services_Services_ServicesIMaps_MapServer_25],"['boundaries', 'outside', 'jurisdiction', 'ejt']",Map,169.0,0.015553101417264863
Urban Planning,"This is a copy of our official COR Building Permit data - https://data.raleighnc.gov/d/xce4-kemu - but only showing data from 2013 to present. These permits cover construction related permits related to buildings and includes non-construction inspections. Dataset is updated daily. This dataset does not include plumbing, electrical, mechanical, right of way, grading or other types of permits.",Building Permits - Non-Residential - BLDS (2016-Present),"['construction', 'buildings', 'permits', 'building permit']",Filtered View,168.0,0.015461071231363888
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Public Affairs-RTN FY15 Adopted - Column Chart,[],Chart,165.0,0.015184980673660961
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Solid Waste Yardwaste Ctr FY15 Adopted - Column Chart,[],Chart,164.0,0.015092950487759986
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Solid Waste Admin FY15 Adopted - Tree Map,[],Chart,162.0,0.014908890115958034
Government,City of Raleigh City Council Boundaries only. No other information is provided.,City Council Districts - ESRI - City of Raleigh,"['gis', 'district', 'council']",Map,162.0,0.014908890115958034
